Rs(GBu),NumCh,BCh(GHz),Lspan(KM),Ptx(dBm),CutNumCh,ChDistCutCen,TotCongLSP(%),RHEffecIdle,LHEffecIdle,RHCongLSP(%),RFirstIdle,LHCongLSP(%),LFirstIdle,PowNli(dB),PowAse(dB),SnrLink(dB)
32,117,3.2e+07,55,-4,111,52,75.214,6,14,100,0,73.636,0,-73.707,-65.639,31.009
32,117,3.2e+07,120,1.5,96,37,75.214,18,14,85.714,0,72.632,0,-56.525,-50.64,21.143
32,117,3.2e+07,90,-2,50,9,75.214,16,16,71.642,0,79.592,0,-67.471,-57.481,25.067
64,59,6.4e+07,55,4,37,7,74.576,8,8,72.727,3,75,0,-55.87,-62.629,29.039
96,45,9.6e+07,80,-5,27,4,77.778,9,7,83.333,0,73.077,1,-85.192,-55.008,20.003
64,59,6.4e+07,115,1.5,18,12,76.271,10,11,73.171,1,82.353,0,-62.41,-48.767,20.083
96,45,9.6e+07,85,0,44,21,75.556,1,7,100,0,74.419,2,-71.177,-53.857,23.777
64,59,6.4e+07,85,0.5,32,2,74.576,9,7,70.37,0,77.419,0,-65.344,-55.618,25.678
96,45,9.6e+07,55,-1.5,28,5,77.778,8,9,70.588,0,81.481,0,-74.624,-60.868,29.189
64,59,6.4e+07,90,-4.5,3,27,74.576,10,2,73.214,0,100,0,-80.696,-54.471,19.961
64,59,6.4e+07,95,5,25,5,74.576,11,9,73.529,0,75,0,-51.489,-53.327,24.301
64,59,6.4e+07,110,-3.5,22,8,74.576,8,8,70.27,0,80.952,0,-77.445,-49.905,16.398
96,45,9.6e+07,120,-3,19,4,75.556,9,8,80.769,0,66.667,0,-78.7,-45.869,12.867
64,59,6.4e+07,105,-4,42,12,76.271,6,9,58.824,0,82.927,0,-78.807,-51.045,17.037
96,45,9.6e+07,60,2,3,20,75.556,8,2,73.81,0,100,0,-64.531,-59.674,30.446
64,59,6.4e+07,75,3.5,46,16,74.576,9,8,69.231,0,75.556,1,-57.002,-57.924,27.928
96,45,9.6e+07,80,-2.5,30,7,75.556,10,7,80,1,72.414,3,-78.463,-55.008,22.488
64,59,6.4e+07,70,-1,28,2,74.576,11,11,74.194,0,74.074,0,-69.725,-59.085,27.726
64,59,6.4e+07,110,-2,51,21,76.271,7,11,87.5,0,74,0,-72.652,-49.905,17.882
32,117,3.2e+07,90,-4,67,8,75.214,20,15,72,0,77.273,0,-72.769,-57.481,23.355
64,59,6.4e+07,70,1.5,59,29,76.271,0,12,0,0,75.862,0,-63.541,-59.085,29.255
96,45,9.6e+07,105,-1,38,15,75.556,6,7,85.714,1,72.973,0,-73.206,-49.284,18.266
64,59,6.4e+07,95,0,11,19,76.271,10,8,75,1,80,1,-67.654,-53.327,23.17
64,59,6.4e+07,120,-5,5,25,74.576,10,3,74.074,0,75,0,-82.048,-47.63,12.628
96,45,9.6e+07,100,-5,12,11,75.556,8,9,72.727,1,81.818,2,-85.859,-50.424,15.423
64,59,6.4e+07,115,-3,53,23,74.576,5,8,83.333,0,73.077,0,-75.994,-48.767,15.759
96,45,9.6e+07,100,4,9,14,75.556,7,5,77.778,0,62.5,2,-58.745,-50.424,23.828
32,117,3.2e+07,80,3.5,27,32,75.214,18,17,74.444,1,76.923,1,-51.466,-59.779,24.368
32,117,3.2e+07,95,2.5,58,1,75.214,17,20,71.186,1,78.947,0,-54.103,-56.337,24.568
96,45,9.6e+07,70,0.5,13,10,75.556,9,9,75,0,75,0,-68.345,-57.324,27.494
96,45,9.6e+07,60,-3.5,25,2,75.556,9,7,80,1,70.833,0,-80.833,-59.674,26.141
96,45,9.6e+07,50,0,7,16,75.556,9,5,73.684,0,83.333,0,-70.64,-62.081,31.515
32,117,3.2e+07,80,-1,115,56,75.214,2,17,100,0,74.561,1,-65.266,-59.779,27.698
32,117,3.2e+07,85,2.5,39,20,75.214,15,22,69.231,0,86.842,1,-53.668,-58.628,24.965
96,45,9.6e+07,75,1,42,19,75.556,3,8,100,0,73.171,0,-67.141,-56.163,26.829
32,117,3.2e+07,90,1,41,18,76.068,20,18,72.368,0,82.5,1,-58.186,-57.481,25.809
96,45,9.6e+07,75,3,8,15,75.556,11,7,70.27,0,100,0,-60.654,-56.163,27.842
96,45,9.6e+07,85,4,40,17,75.556,3,7,60,0,76.923,0,-58.192,-53.857,26.494
32,117,3.2e+07,65,1.5,98,39,75.214,14,16,73.684,0,75.258,1,-57.311,-63.265,27.828
64,59,6.4e+07,60,2.5,23,7,74.576,8,8,75,0,72.727,1,-60.227,-61.435,30.278
32,117,3.2e+07,95,0,7,52,75.214,18,4,75.455,0,66.667,0,-61.538,-56.337,25.191
32,117,3.2e+07,85,-3,76,17,76.068,16,16,70.732,0,78.667,0,-70.359,-58.628,25.346
96,45,9.6e+07,65,3.5,22,1,75.556,11,10,86.957,0,61.905,0,-59.133,-58.494,29.291
96,45,9.6e+07,100,2.5,22,1,75.556,10,8,78.261,1,71.429,1,-62.909,-50.424,22.686
96,45,9.6e+07,80,3.5,21,2,75.556,9,9,75,0,75,1,-59.538,-55.008,27.197
32,117,3.2e+07,85,-5,8,51,75.214,21,5,75.229,0,71.429,0,-76.462,-58.628,23.557
96,45,9.6e+07,70,0.5,9,14,75.556,11,6,75,1,75,0,-68.834,-57.324,27.528
96,45,9.6e+07,120,-3,27,4,77.778,9,8,72.222,0,80.769,0,-78.638,-45.869,12.867
32,117,3.2e+07,105,0,53,6,76.068,16,19,73.438,0,78.846,0,-60.947,-54.055,23.247
64,59,6.4e+07,55,-0.5,44,14,74.576,7,9,60,0,79.07,0,-69.212,-62.629,31.267
32,117,3.2e+07,75,-4,44,15,75.214,18,19,73.973,0,76.744,0,-72.979,-60.934,26.671
64,59,6.4e+07,80,-2,18,12,74.576,8,10,73.171,3,76.471,0,-73.392,-56.768,24.675
64,59,6.4e+07,110,-4,31,1,76.271,6,12,64.286,1,86.667,0,-78.89,-49.905,15.9
32,117,3.2e+07,115,1,76,17,76.068,18,17,73.171,0,77.333,0,-57.648,-51.778,21.778
96,45,9.6e+07,100,-0.5,24,1,75.556,8,10,71.429,0,78.261,0,-71.212,-50.424,19.888
32,117,3.2e+07,100,-3,76,17,75.214,15,18,58.537,0,84,1,-70.403,-55.195,22.066
64,59,6.4e+07,85,3.5,58,28,74.576,1,10,100,0,73.684,1,-57.467,-55.618,26.934
64,59,6.4e+07,90,-2,12,18,76.271,7,11,70.213,0,100,0,-72.888,-54.471,22.409
32,117,3.2e+07,105,-4,74,15,75.214,16,13,69.767,0,78.082,0,-73.274,-54.055,20.003
32,117,3.2e+07,100,-1,104,45,76.068,10,17,76.923,0,75.728,0,-64.311,-55.195,23.693
96,45,9.6e+07,50,0,18,5,75.556,8,11,66.667,1,88.235,0,-70.579,-62.081,31.507
32,117,3.2e+07,60,1.5,104,45,76.068,11,19,84.615,0,74.757,0,-56.931,-64.445,27.722
64,59,6.4e+07,55,0.5,30,0,74.576,8,10,72.414,1,75.862,0,-65.856,-62.629,31.439
32,117,3.2e+07,120,-2.5,69,10,75.214,20,18,70.833,0,77.941,0,-68.24,-50.64,18.065
32,117,3.2e+07,60,0.5,40,19,75.214,19,12,77.922,0,69.231,0,-60.463,-64.445,29.503
64,59,6.4e+07,115,1,47,17,74.576,9,8,75,0,73.913,0,-63.855,-48.767,19.635
32,117,3.2e+07,115,3.5,44,15,75.214,21,20,76.712,0,72.093,0,-49.998,-51.778,21.287
32,117,3.2e+07,80,3,50,9,75.214,17,18,76.119,2,73.469,1,-53.28,-59.779,25.402
96,45,9.6e+07,60,1.5,26,3,77.778,11,9,73.684,0,80,0,-65.449,-59.674,30.154
32,117,3.2e+07,70,2,3,56,75.214,19,2,74.561,0,100,0,-56.061,-62.095,27.095
32,117,3.2e+07,70,-5,70,11,75.214,22,17,82.979,0,69.565,0,-75.974,-62.095,26.921
32,117,3.2e+07,120,-4,62,3,75.214,16,18,76.364,0,73.77,0,-72.915,-50.64,16.614
96,45,9.6e+07,95,-1.5,38,15,75.556,4,10,57.143,1,78.378,0,-74.831,-51.566,20.046
32,117,3.2e+07,65,-1.5,54,5,76.068,17,17,82.54,0,67.925,1,-66.22,-63.265,29.985
64,59,6.4e+07,50,-2.5,35,5,74.576,9,9,75,0,73.529,0,-74.695,-63.842,30.999
32,117,3.2e+07,120,-2.5,31,28,76.068,15,19,76.744,0,73.333,0,-68.674,-50.64,18.072
32,117,3.2e+07,105,1,3,56,76.068,19,2,75.439,1,100,0,-59.18,-54.055,23.891
32,117,3.2e+07,80,4,116,57,76.068,0,18,0,0,76.522,0,-50.908,-59.779,24.378
64,59,6.4e+07,120,3,58,28,76.271,1,11,100,0,75.439,0,-58.292,-47.63,20.272
64,59,6.4e+07,100,-1.5,59,29,74.576,0,9,0,0,74.138,0,-72.682,-52.185,20.646
96,45,9.6e+07,115,-3.5,12,11,77.778,10,9,75.758,0,81.818,1,-80.452,-47.006,13.504
64,59,6.4e+07,110,5,4,26,74.576,8,2,74.545,2,66.667,0,-52.832,-49.905,23.116
64,59,6.4e+07,70,-5,56,26,76.271,2,9,66.667,0,76.364,0,-82.516,-59.085,24.065
96,45,9.6e+07,55,-2.5,10,13,75.556,11,6,77.143,0,66.667,0,-77.648,-60.868,28.278
32,117,3.2e+07,110,-5,68,9,75.214,19,19,77.551,0,73.134,0,-75.676,-52.916,17.893
32,117,3.2e+07,60,-5,32,27,76.068,17,20,72.941,1,83.871,1,-76.902,-64.445,29.205
64,59,6.4e+07,55,1,5,25,74.576,11,3,74.074,0,75,0,-64.404,-62.629,31.416
64,59,6.4e+07,110,-4,37,7,76.271,7,10,72.727,0,77.778,0,-78.666,-49.905,15.9
32,117,3.2e+07,75,4,77,18,75.214,17,18,80,0,72.368,0,-49.201,-60.934,22.919
32,117,3.2e+07,80,-2.5,36,23,75.214,18,16,79.012,1,65.714,1,-69.411,-59.779,26.83
64,59,6.4e+07,95,0.5,8,22,74.576,10,5,74.51,0,71.429,0,-65.354,-53.327,23.563
32,117,3.2e+07,75,-3.5,7,52,75.214,16,4,75.455,0,66.667,0,-72.386,-60.934,27.134
32,117,3.2e+07,75,-2.5,93,34,75.214,18,17,79.167,0,73.913,0,-68.574,-60.934,27.744
96,45,9.6e+07,85,-4,5,18,75.556,10,3,75,1,75,1,-82.81,-53.857,19.852
64,59,6.4e+07,50,2.5,9,21,74.576,8,5,76,0,62.5,0,-60.218,-63.842,31.152
64,59,6.4e+07,55,-3.5,15,15,74.576,8,9,75,0,71.429,0,-78,-62.629,29.005
96,45,9.6e+07,70,3.5,15,8,77.778,7,11,73.333,0,85.714,0,-59.318,-57.324,28.697
64,59,6.4e+07,95,4.5,53,23,74.576,2,10,33.333,2,78.846,1,-54.661,-53.327,25.433
64,59,6.4e+07,70,-2,17,13,74.576,8,8,73.81,0,75,0,-73.199,-59.085,26.92
32,117,3.2e+07,115,2,41,18,76.068,17,17,80.263,0,67.5,0,-54.63,-51.778,21.963
96,45,9.6e+07,55,5,26,3,75.556,10,9,68.421,0,80,0,-54.938,-60.868,28.951
32,117,3.2e+07,90,3.5,99,40,75.214,12,19,66.667,3,76.531,0,-51.656,-57.481,24.147
96,45,9.6e+07,65,-3,10,13,75.556,10,7,74.286,0,77.778,0,-78.909,-58.494,25.454
64,59,6.4e+07,75,-2.5,9,21,74.576,9,8,70,0,100,0,-74.284,-57.924,25.324
32,117,3.2e+07,50,3,106,47,75.214,9,19,81.818,0,74.286,0,-52.799,-66.852,25.631
64,59,6.4e+07,75,-4,35,5,74.576,7,10,70.833,0,76.471,0,-78.882,-57.924,23.889
32,117,3.2e+07,50,3,98,39,75.214,15,17,78.947,0,74.227,1,-53.03,-66.852,25.854
32,117,3.2e+07,90,-0.5,18,41,75.214,18,11,76.768,1,64.706,1,-63.982,-57.481,26.104
64,59,6.4e+07,115,-4,20,10,74.576,7,10,69.231,0,84.211,1,-79.303,-48.767,14.763
96,45,9.6e+07,85,-1.5,9,14,77.778,8,6,77.778,0,75,0,-74.469,-53.857,22.32
96,45,9.6e+07,100,1.5,32,9,75.556,10,7,84.615,0,70.968,1,-65.603,-50.424,21.794
64,59,6.4e+07,120,3.5,12,18,74.576,10,8,74.468,0,72.727,2,-56.74,-47.63,20.627
64,59,6.4e+07,75,1,6,24,76.271,10,4,75.472,0,80,1,-64.387,-57.924,28.04
32,117,3.2e+07,115,5,112,53,75.214,3,19,60,1,75.676,1,-47.385,-51.778,21.038
64,59,6.4e+07,85,-2,34,4,76.271,11,9,76,0,75.758,0,-72.648,-55.618,23.533
96,45,9.6e+07,70,-5,18,5,77.778,10,9,81.481,0,70.588,0,-84.77,-57.324,22.316
32,117,3.2e+07,95,5,92,33,76.068,19,18,80,0,74.725,0,-45.877,-56.337,20.503
96,45,9.6e+07,95,4,19,4,75.556,9,7,76.923,0,72.222,0,-57.692,-51.566,24.618
96,45,9.6e+07,55,-2.5,27,4,75.556,9,10,66.667,0,80.769,0,-77.51,-60.868,28.275
96,45,9.6e+07,120,3.5,14,9,75.556,10,7,80.645,0,61.538,1,-59.819,-45.869,19.197
96,45,9.6e+07,50,-3.5,22,1,77.778,10,9,78.261,0,76.19,0,-80.601,-62.081,28.521
64,59,6.4e+07,110,2.5,38,8,74.576,11,5,85.714,0,67.568,2,-59.752,-49.905,21.977
64,59,6.4e+07,115,-5,4,26,74.576,10,3,72.727,0,100,0,-82.034,-48.767,13.765
64,59,6.4e+07,100,-2,56,26,74.576,3,10,100,0,72.727,0,-73.026,-52.185,20.149
64,59,6.4e+07,75,-1,29,1,74.576,10,7,83.333,0,64.286,0,-69.802,-57.924,26.651
32,117,3.2e+07,65,5,56,3,75.214,17,18,73.77,1,76.364,0,-46.395,-63.265,21.306
32,117,3.2e+07,55,1,35,24,76.068,20,19,73.171,0,82.353,0,-58.076,-65.639,28.374
32,117,3.2e+07,50,0.5,77,18,75.214,15,18,65,0,80.263,0,-60.153,-66.852,29.812
64,59,6.4e+07,70,3.5,26,4,74.576,8,9,78.788,0,68,0,-56.632,-59.085,28.177
64,59,6.4e+07,80,-2.5,57,27,76.271,2,9,100,0,75,1,-75.311,-56.768,24.208
32,117,3.2e+07,95,-2.5,67,8,75.214,16,17,72,0,77.273,0,-68.33,-56.337,23.571
64,59,6.4e+07,55,0.5,49,19,76.271,10,10,100,0,70.833,0,-65.503,-62.629,31.322
64,59,6.4e+07,105,0.5,22,8,74.576,8,8,75.676,0,71.429,0,-65.249,-51.045,21.383
32,117,3.2e+07,80,-1.5,94,35,75.214,18,18,78.261,0,74.194,0,-65.57,-59.779,27.263
32,117,3.2e+07,95,4.5,46,13,76.068,18,13,78.873,1,71.111,3,-48.587,-56.337,22.413
64,59,6.4e+07,75,-4.5,3,27,74.576,10,1,75,0,50,1,-81.544,-57.924,23.405
32,117,3.2e+07,70,0,49,10,75.214,20,20,70.588,0,81.25,0,-60.939,-62.095,28.468
64,59,6.4e+07,50,-4.5,52,22,74.576,6,11,85.714,0,72.549,0,-80.787,-63.842,29.255
64,59,6.4e+07,115,-2,20,10,74.576,11,10,74.359,0,73.684,0,-72.585,-48.767,16.749
96,45,9.6e+07,105,4,31,8,75.556,9,6,78.571,0,73.333,2,-58.214,-49.284,22.761
96,45,9.6e+07,75,1.5,45,22,75.556,0,9,0,0,75,0,-66.536,-56.163,27.281
96,45,9.6e+07,65,4,18,5,75.556,10,8,81.481,0,64.706,1,-58.389,-58.494,29.431
96,45,9.6e+07,115,-1.5,29,6,75.556,7,10,62.5,2,82.143,0,-74.752,-47.006,15.499
96,45,9.6e+07,80,-3.5,6,17,75.556,9,5,71.795,0,100,0,-80.461,-55.008,21.495
64,59,6.4e+07,55,5,17,13,74.576,8,11,69.048,1,87.5,0,-52.368,-62.629,26.977
32,117,3.2e+07,75,0.5,31,28,75.214,19,16,75.581,0,73.333,2,-60.19,-60.934,28.036
64,59,6.4e+07,75,-5,8,22,76.271,9,6,74.51,0,85.714,0,-81.812,-57.924,22.906
64,59,6.4e+07,75,-4.5,50,20,74.576,6,9,66.667,0,75.51,0,-80.545,-57.924,23.4
64,59,6.4e+07,60,1,44,14,74.576,10,8,80,0,72.093,0,-63.966,-61.435,30.508
32,117,3.2e+07,90,-2.5,41,18,75.214,14,20,67.105,0,90,0,-68.714,-57.481,24.666
32,117,3.2e+07,120,-2.5,104,45,75.214,8,17,61.538,0,76.699,0,-68.962,-50.64,18.077
64,59,6.4e+07,115,-2,40,10,74.576,6,9,63.158,0,79.487,0,-72.736,-48.767,16.75
96,45,9.6e+07,110,3.5,6,17,75.556,8,4,74.359,0,80,0,-59.59,-48.145,21.344
64,59,6.4e+07,60,-1.5,40,10,74.576,8,10,63.158,1,79.487,1,-72.324,-61.435,29.594
64,59,6.4e+07,60,-1,16,14,74.576,9,9,74.419,0,73.333,1,-70.547,-61.435,29.932
96,45,9.6e+07,100,-4.5,39,16,77.778,4,8,66.667,0,78.947,0,-83.398,-50.424,15.922
96,45,9.6e+07,65,-1.5,44,21,77.778,1,10,100,0,76.744,0,-74.944,-58.494,26.896
32,117,3.2e+07,85,1,22,37,75.214,18,20,70.526,1,95.238,0,-58.541,-58.628,26.574
64,59,6.4e+07,110,4,9,21,74.576,10,3,80,1,37.5,0,-55.54,-49.905,22.856
64,59,6.4e+07,85,0.5,51,21,74.576,8,8,100,0,70,0,-65.497,-55.618,25.693
32,117,3.2e+07,70,0.5,109,50,75.214,6,17,75,1,75,0,-60.708,-62.095,28.836
32,117,3.2e+07,105,2.5,105,46,75.214,7,15,58.333,1,76.923,0,-54.494,-54.055,23.759
32,117,3.2e+07,80,-5,16,43,75.214,21,11,75.248,0,73.333,1,-76.425,-59.779,24.686
64,59,6.4e+07,80,5,30,0,76.271,10,10,72.414,0,79.31,0,-51.646,-56.768,25.482
32,117,3.2e+07,65,2.5,109,50,75.214,7,15,87.5,0,74.074,0,-54.216,-63.265,26.206
64,59,6.4e+07,75,0,7,23,74.576,9,4,75,1,66.667,0,-67.7,-57.924,27.489
32,117,3.2e+07,110,-3,28,31,76.068,14,19,74.157,0,81.481,2,-70.855,-52.916,19.847
96,45,9.6e+07,50,2,21,2,77.778,10,9,79.167,0,75,0,-64.056,-62.081,31.947
64,59,6.4e+07,80,0.5,45,15,74.576,8,10,64.286,0,77.273,0,-65.283,-56.768,26.696
32,117,3.2e+07,120,-2,38,21,75.214,18,19,77.215,0,70.27,0,-67.059,-50.64,18.542
32,117,3.2e+07,100,1,30,29,76.068,18,15,77.011,0,72.414,0,-58.041,-55.195,24.379
64,59,6.4e+07,75,-3,10,20,74.576,10,5,77.551,0,55.556,0,-76.102,-57.924,24.858
32,117,3.2e+07,85,-1,60,1,75.214,16,15,70.175,0,79.661,0,-64.073,-58.628,26.538
96,45,9.6e+07,100,-0.5,21,2,75.556,9,10,79.167,0,70,0,-71.112,-50.424,19.887
64,59,6.4e+07,85,-2.5,48,18,74.576,9,6,81.818,0,72.34,2,-75.069,-55.618,23.069
64,59,6.4e+07,90,1,41,11,74.576,9,6,72.222,0,75,0,-64.068,-54.471,25.019
96,45,9.6e+07,90,4,25,2,75.556,9,9,85,1,66.667,0,-58.103,-52.71,25.608
64,59,6.4e+07,105,4.5,17,13,74.576,9,10,73.81,0,75,0,-53.359,-51.045,23.539
96,45,9.6e+07,115,-2,21,2,75.556,10,7,87.5,0,60,1,-76.072,-47.006,15.001
32,117,3.2e+07,100,-5,1,58,76.068,19,0,75.862,0,0,0,-77.634,-55.195,20.171
32,117,3.2e+07,75,-1.5,111,52,75.214,5,18,83.333,0,74.545,0,-66.083,-60.934,28.276
64,59,6.4e+07,75,-4,45,15,76.271,10,10,78.571,1,75,0,-79.05,-57.924,23.89
32,117,3.2e+07,80,-3,2,57,75.214,14,1,74.783,0,100,0,-71.581,-59.779,26.501
64,59,6.4e+07,100,5,56,26,76.271,3,5,100,0,74.545,1,-52.773,-52.185,24.459
64,59,6.4e+07,60,-3.5,41,11,74.576,9,10,72.222,1,75,0,-77.987,-61.435,27.84
96,45,9.6e+07,115,-1.5,19,4,75.556,10,9,73.077,0,77.778,2,-74.777,-47.006,15.499
64,59,6.4e+07,50,5,15,15,74.576,7,9,75,0,71.429,0,-52.494,-63.842,27.187
96,45,9.6e+07,75,-2.5,33,10,75.556,8,8,66.667,0,78.125,1,-77.659,-56.163,23.632
32,117,3.2e+07,55,4,23,36,76.068,20,19,73.404,0,86.364,0,-49.395,-65.639,23.293
64,59,6.4e+07,95,-1.5,40,10,76.271,10,10,84.211,0,71.795,0,-71.316,-53.327,21.759
32,117,3.2e+07,55,3,101,42,75.214,11,17,68.75,2,76,1,-53.721,-65.639,26.451
64,59,6.4e+07,65,4,16,14,74.576,8,11,67.442,0,93.333,0,-55.065,-60.254,27.917
32,117,3.2e+07,75,-1.5,40,19,75.214,18,19,71.429,0,82.051,0,-65.617,-60.934,28.162
64,59,6.4e+07,75,5,5,25,74.576,11,3,74.074,0,75,0,-52.185,-57.924,26.158
32,117,3.2e+07,80,-0.5,91,32,75.214,15,14,69.231,2,76.667,1,-63.949,-59.779,27.871
32,117,3.2e+07,115,4,70,11,75.214,18,16,76.596,1,73.913,0,-49.363,-51.778,21.395
96,45,9.6e+07,65,2.5,17,6,75.556,8,8,75,0,75,0,-62.663,-58.494,29.586
96,45,9.6e+07,50,-4,8,15,75.556,10,5,75.676,0,71.429,0,-82.381,-62.081,28.041
32,117,3.2e+07,50,2.5,23,36,76.068,19,17,75.532,0,77.273,0,-54.205,-66.852,26.475
64,59,6.4e+07,120,0.5,6,24,74.576,11,2,77.358,0,40,2,-66.027,-47.63,18.067
96,45,9.6e+07,75,1,27,4,75.556,9,9,72.222,0,76.923,0,-66.712,-56.163,26.796
64,59,6.4e+07,115,-4.5,20,10,74.576,10,10,74.359,0,73.684,0,-79.974,-48.767,14.264
64,59,6.4e+07,115,4.5,27,3,74.576,6,11,59.375,1,92.308,1,-54.142,-48.767,22.161
64,59,6.4e+07,50,4.5,38,8,74.576,8,9,66.667,0,78.378,0,-53.966,-63.842,28.041
64,59,6.4e+07,65,4,44,14,76.271,9,10,73.333,0,76.744,0,-54.892,-60.254,27.783
64,59,6.4e+07,50,5,27,3,74.576,8,9,71.875,1,76.923,0,-52.667,-63.842,27.348
96,45,9.6e+07,55,0.5,30,7,75.556,11,9,86.667,0,68.966,0,-68.45,-60.868,30.669
32,117,3.2e+07,115,3,26,33,75.214,17,17,74.725,0,76,0,-52.182,-51.778,21.965
96,45,9.6e+07,120,4.5,17,6,75.556,8,12,67.857,0,87.5,0,-56.048,-45.869,19.971
96,45,9.6e+07,90,1,13,10,75.556,12,7,81.25,0,58.333,2,-67.186,-52.71,23.558
32,117,3.2e+07,105,-1.5,70,11,75.214,20,16,76.596,0,73.913,0,-65.469,-54.055,22.252
96,45,9.6e+07,70,-2,17,6,75.556,10,9,78.571,0,68.75,0,-75.867,-57.324,25.264
96,45,9.6e+07,55,-3.5,36,13,75.556,5,10,55.556,0,80,0,-80.94,-60.868,27.325
96,45,9.6e+07,120,-3.5,40,17,75.556,3,9,60,0,76.923,0,-80.643,-45.869,12.367
64,59,6.4e+07,120,-4,25,5,74.576,10,7,76.471,0,70.833,2,-79.401,-47.63,13.627
32,117,3.2e+07,65,2.5,94,35,75.214,14,18,60.87,0,78.495,1,-54.18,-63.265,26.174
64,59,6.4e+07,70,-5,27,3,74.576,10,8,81.25,0,65.385,0,-82.126,-59.085,24.063
32,117,3.2e+07,50,0,52,7,75.214,19,19,75.385,0,74.51,0,-61.239,-66.852,30.185
96,45,9.6e+07,65,-1,38,15,75.556,6,8,85.714,1,72.973,2,-74.128,-58.494,27.376
96,45,9.6e+07,100,-5,19,4,75.556,9,11,73.077,0,77.778,0,-84.568,-50.424,15.422
64,59,6.4e+07,80,1.5,33,3,76.271,10,8,76.923,0,75,1,-62.831,-56.768,27.308
32,117,3.2e+07,80,-3.5,97,38,75.214,14,17,70,0,76.042,1,-72.115,-59.779,26.032
96,45,9.6e+07,110,2.5,31,8,75.556,10,9,78.571,1,73.333,0,-62.577,-48.145,20.491
96,45,9.6e+07,70,2.5,19,4,77.778,10,10,76.923,0,77.778,0,-62.058,-57.324,28.565
32,117,3.2e+07,75,-4.5,69,10,75.214,18,17,81.25,0,70.588,0,-74.419,-60.934,26.244
96,45,9.6e+07,85,4,26,3,77.778,9,11,73.684,1,80,0,-57.863,-53.857,26.403
32,117,3.2e+07,65,-1.5,117,58,75.214,0,19,0,0,75,0,-67.554,-63.265,30.39
64,59,6.4e+07,120,-1.5,18,12,74.576,10,10,75.61,0,70.588,0,-71.142,-47.63,16.111
32,117,3.2e+07,120,3.5,47,12,75.214,16,17,78.571,0,69.565,1,-50.918,-50.64,21.267
96,45,9.6e+07,50,-1,17,6,77.778,8,10,71.429,0,87.5,0,-73.358,-62.081,30.769
32,117,3.2e+07,120,3,78,19,76.068,17,21,82.051,0,72.727,0,-51.755,-50.64,21.152
64,59,6.4e+07,120,-4.5,46,16,74.576,9,6,69.231,0,75.556,1,-80.879,-47.63,13.128
64,59,6.4e+07,120,-4,3,27,74.576,8,1,75,0,50,1,-79.829,-47.63,13.627
64,59,6.4e+07,115,3,31,1,76.271,8,10,67.857,1,83.333,0,-58.009,-48.767,21.279
96,45,9.6e+07,75,5,12,11,77.778,9,9,75.758,0,81.818,0,-54.778,-56.163,27.405
32,117,3.2e+07,75,3,1,58,76.068,16,0,75.862,0,0,0,-53.849,-60.934,26.073
32,117,3.2e+07,50,0,24,35,75.214,17,17,75.269,0,73.913,0,-61.788,-66.852,30.61
32,117,3.2e+07,75,3,5,54,76.068,17,3,75.893,0,75,0,-53.236,-60.934,25.554
32,117,3.2e+07,120,4,29,30,75.214,18,16,75,0,75,0,-49.109,-50.64,20.797
64,59,6.4e+07,105,-2.5,54,24,74.576,3,9,60,0,75.472,0,-74.612,-51.045,18.526
96,45,9.6e+07,105,-2,29,6,75.556,9,10,68.75,0,78.571,0,-75.809,-49.284,17.274
32,117,3.2e+07,50,-4.5,10,49,75.214,19,6,75.701,1,66.667,0,-75.901,-66.852,31.843
96,45,9.6e+07,55,-4,3,20,75.556,10,2,73.81,1,100,0,-82.972,-60.868,26.841
96,45,9.6e+07,110,-2.5,36,13,75.556,7,7,77.778,0,74.286,0,-77.486,-48.145,15.64
64,59,6.4e+07,60,4.5,53,23,74.576,3,10,50,0,76.923,1,-54.415,-61.435,28.128
96,45,9.6e+07,105,-0.5,34,11,77.778,8,9,72.727,0,78.788,1,-71.608,-49.284,18.758
64,59,6.4e+07,60,-4,15,15,74.576,9,8,75,0,71.429,0,-79.261,-61.435,27.364
32,117,3.2e+07,105,3.5,102,43,75.214,14,17,93.333,0,72.277,0,-50.329,-54.055,22.294
32,117,3.2e+07,110,-5,3,56,75.214,16,1,75.439,0,50,0,-77.133,-52.916,17.899
64,59,6.4e+07,65,-3.5,23,7,74.576,10,9,75,1,72.727,0,-77.794,-60.254,26.679
64,59,6.4e+07,55,-1.5,9,21,74.576,10,5,76,0,62.5,0,-72.077,-62.629,30.662
32,117,3.2e+07,60,5,93,34,75.214,14,19,62.5,1,78.261,0,-46.844,-64.445,21.769
96,45,9.6e+07,55,-3.5,19,4,75.556,5,12,61.538,1,94.444,0,-80.992,-60.868,27.326
32,117,3.2e+07,95,-3.5,37,22,75.214,18,16,76.25,0,72.222,0,-71.715,-56.337,22.713
64,59,6.4e+07,120,1,29,1,74.576,9,10,73.333,0,75,0,-63.727,-47.63,18.524
32,117,3.2e+07,105,-4,47,12,75.214,18,15,75.714,0,73.913,2,-73.545,-54.055,20.006
64,59,6.4e+07,85,3,49,19,74.576,6,9,60,1,77.083,0,-58.544,-55.618,26.829
32,117,3.2e+07,65,2,29,30,76.068,19,16,76.136,0,75,0,-55.168,-63.265,26.542
