Rs(GBu),NumCh,BCh(GHz),Lspan(KM),Ptx(dBm),CutNumCh,ChDistCutCen,TotCongLSP(%),RHEffecIdle,LHEffecIdle,RHCongLSP(%),RFirstIdle,LHCongLSP(%),LFirstIdle,PowNli(dB),PowAse(dB),SnrLink(dB)
96,45,9.6e+07,90,-1,11,12,13.333,3,1,11.765,0,10,4,-75.143,-52.71,21.685
64,59,6.4e+07,50,-5,55,25,10.169,0,1,0,0,9.2593,2,-86.332,-63.842,28.818
64,59,6.4e+07,105,3,2,28,10.169,0,0,8.7719,15,0,0,-61.982,-51.045,23.708
64,59,6.4e+07,120,3,36,6,11.864,2,1,8.6957,4,11.429,10,-61.623,-47.63,20.46
64,59,6.4e+07,100,3,19,11,11.864,1,2,7.5,7,16.667,1,-61.291,-52.185,24.682
96,45,9.6e+07,55,-1.5,15,8,11.111,1,1,10,7,7.1429,11,-78.352,-60.868,29.291
32,117,3.2e+07,105,5,46,13,11.111,2,2,8.4507,7,13.333,8,-51.721,-54.055,24.723
32,117,3.2e+07,115,1.5,97,38,11.111,1,1,5,4,11.458,8,-62.299,-51.778,22.909
32,117,3.2e+07,115,-1,70,11,11.111,2,3,6.383,9,13.043,8,-69.769,-51.778,20.709
32,117,3.2e+07,75,1.5,25,34,11.111,3,1,11.957,1,4.1667,6,-61.67,-60.934,29.776
32,117,3.2e+07,105,5,87,28,10.256,3,2,10,1,9.3023,13,-50.935,-54.055,24.21
64,59,6.4e+07,60,-3,57,27,11.864,0,1,0,0,10.714,7,-80.236,-61.435,28.378
32,117,3.2e+07,65,-3.5,116,57,11.111,0,4,0,0,10.435,0,-76.112,-63.265,29.545
96,45,9.6e+07,75,5,12,11,13.333,1,0,15.152,4,0,0,-58.452,-56.163,29.148
32,117,3.2e+07,60,1.5,9,50,11.111,4,0,11.111,2,0,0,-62.31,-64.445,31.737
32,117,3.2e+07,100,-1.5,75,16,11.111,2,2,9.5238,3,10.811,7,-70.992,-55.195,23.582
64,59,6.4e+07,80,4,32,2,11.864,1,1,14.815,11,6.4516,1,-58.444,-56.768,28.515
96,45,9.6e+07,115,-1,1,22,13.333,3,0,11.364,0,0,0,-75.071,-47.006,16
96,45,9.6e+07,70,4,3,20,13.333,2,0,11.905,0,0,0,-60.672,-57.324,29.673
64,59,6.4e+07,110,3.5,7,23,11.864,1,0,11.538,8,0,0,-60.444,-49.905,23.038
96,45,9.6e+07,70,-1,31,8,13.333,1,2,7.1429,3,13.333,0,-75.43,-57.324,26.257
64,59,6.4e+07,80,5,21,9,11.864,2,0,13.158,4,5,14,-55.738,-56.768,28.213
96,45,9.6e+07,105,4.5,28,5,13.333,2,1,11.765,0,11.111,4,-58.768,-49.284,23.32
64,59,6.4e+07,100,0,19,11,11.864,4,0,12.5,4,5.5556,13,-70.408,-52.185,22.12
96,45,9.6e+07,95,-0.5,43,20,13.333,0,3,0,0,11.905,1,-74.195,-51.566,21.042
32,117,3.2e+07,70,-3.5,61,2,11.111,2,1,12.5,10,8.3333,4,-77.433,-62.095,28.47
96,45,9.6e+07,65,-2,19,4,13.333,2,3,7.6923,4,16.667,3,-79.214,-58.494,26.457
32,117,3.2e+07,100,-1,62,3,11.111,1,5,3.6364,15,16.393,4,-69.618,-55.195,24.041
96,45,9.6e+07,60,-4.5,42,19,13.333,0,1,0,0,12.195,1,-86.848,-59.674,25.165
96,45,9.6e+07,115,4.5,37,14,13.333,1,2,12.5,3,11.111,3,-59.497,-47.006,21.268
64,59,6.4e+07,60,-0.5,37,7,11.864,2,1,9.0909,0,11.111,2,-71.419,-61.435,30.519
96,45,9.6e+07,75,0,16,7,11.111,3,0,13.793,4,0,0,-73.399,-56.163,26.081
64,59,6.4e+07,55,5,55,25,11.864,1,1,25,2,9.2593,1,-55.65,-62.629,29.857
32,117,3.2e+07,100,3.5,42,17,11.111,3,2,12,5,7.3171,1,-55.435,-55.195,25.803
32,117,3.2e+07,55,0.5,23,36,11.111,1,2,10.638,9,9.0909,3,-65.663,-65.639,33.141
32,117,3.2e+07,55,-0.5,94,35,10.256,3,1,13.043,2,8.6022,20,-68.549,-65.639,33.345
64,59,6.4e+07,55,-4,35,5,11.864,1,1,12.5,2,8.8235,9,-82.974,-62.629,28.589
96,45,9.6e+07,95,4.5,8,15,13.333,1,1,10.811,8,14.286,2,-59.677,-51.566,25.442
96,45,9.6e+07,75,-4.5,16,7,13.333,1,2,10.345,0,13.333,6,-86.009,-56.163,21.658
64,59,6.4e+07,85,1,30,0,11.864,2,2,13.793,4,6.8966,5,-67.526,-55.618,26.347
64,59,6.4e+07,50,0.5,38,8,11.864,2,1,14.286,0,8.1081,9,-68.737,-63.842,33.123
32,117,3.2e+07,75,-4,114,55,10.256,1,2,33.333,1,8.8496,12,-78.569,-60.934,26.86
32,117,3.2e+07,55,-3.5,89,30,11.111,4,3,17.857,8,7.9545,2,-77.111,-65.639,31.84
32,117,3.2e+07,80,-1,72,13,11.111,2,3,8.8889,11,11.268,4,-69.572,-59.779,28.346
32,117,3.2e+07,60,-2.5,104,45,11.111,3,0,23.077,5,8.7379,30,-74.61,-64.445,31.546
64,59,6.4e+07,70,2.5,45,15,11.864,0,2,0,0,13.636,5,-63.373,-59.085,30.21
32,117,3.2e+07,105,-4.5,89,30,11.111,2,1,10.714,1,10.227,10,-79.73,-54.055,19.543
96,45,9.6e+07,105,-3.5,2,21,11.111,0,0,9.3023,19,0,0,-84.049,-49.284,15.782
96,45,9.6e+07,70,-4.5,16,7,13.333,0,2,6.8966,14,20,0,-85.801,-57.324,22.818
64,59,6.4e+07,100,3,8,22,11.864,2,0,11.765,2,0,0,-61.629,-52.185,24.718
64,59,6.4e+07,95,2,22,8,11.864,2,2,8.1081,8,14.286,7,-64.689,-53.327,25.021
64,59,6.4e+07,90,-1,8,22,10.169,1,1,7.8431,4,14.286,2,-73.586,-54.471,23.418
32,117,3.2e+07,115,1.5,60,1,11.111,3,4,5.2632,2,15.254,6,-61.618,-51.778,22.849
96,45,9.6e+07,55,4.5,44,21,13.333,0,1,0,0,11.628,5,-60.28,-60.868,32.054
64,59,6.4e+07,105,-1.5,34,4,11.864,1,1,12,1,9.0909,5,-74.756,-51.045,19.526
32,117,3.2e+07,60,3,5,54,11.111,3,0,10.714,3,0,0,-58.033,-64.445,30.139
64,59,6.4e+07,80,-4.5,12,18,11.864,1,1,10.638,4,9.0909,6,-84.218,-56.768,22.261
64,59,6.4e+07,75,0.5,5,25,11.864,0,2,7.4074,18,50,0,-68.38,-57.924,28.049
32,117,3.2e+07,55,-4.5,63,4,11.111,5,3,12.963,2,8.0645,17,-79.918,-65.639,30.98
32,117,3.2e+07,90,-5,62,3,11.111,1,2,5.4545,5,14.754,14,-81.88,-57.481,22.466
64,59,6.4e+07,65,-0.5,10,20,11.864,1,0,12.245,11,0,0,-72.647,-60.254,29.511
64,59,6.4e+07,60,-3.5,27,3,11.864,1,1,9.375,6,11.538,6,-81.534,-61.435,27.892
64,59,6.4e+07,75,-3,49,19,11.864,1,0,10,3,10.417,13,-79.843,-57.924,24.896
32,117,3.2e+07,75,-5,41,18,11.111,3,3,7.8947,1,15,3,-80.946,-60.934,25.891
96,45,9.6e+07,100,2,29,6,13.333,3,0,18.75,6,7.1429,22,-67.3,-50.424,22.336
64,59,6.4e+07,110,4.5,16,14,11.864,1,1,11.628,3,6.6667,3,-56.999,-49.905,23.631
32,117,3.2e+07,80,-1,59,0,11.111,1,5,5.1724,13,15.517,0,-68.409,-59.779,28.221
32,117,3.2e+07,70,-3,98,39,11.111,3,2,15.789,6,9.2784,6,-75.801,-62.095,28.914
64,59,6.4e+07,50,-1.5,23,7,11.864,0,2,8.3333,13,13.636,7,-75.912,-63.842,32.081
96,45,9.6e+07,55,-1.5,15,8,13.333,3,2,10,1,14.286,6,-77.437,-60.868,29.273
32,117,3.2e+07,55,0,106,47,11.111,0,1,0,0,11.429,20,-67.829,-65.639,33.587
96,45,9.6e+07,115,2,27,4,13.333,1,2,11.111,0,11.538,7,-66.372,-47.006,18.956
32,117,3.2e+07,65,-2,26,33,11.111,5,0,13.187,3,0,0,-72.81,-63.265,30.807
96,45,9.6e+07,110,3,34,11,13.333,0,2,0,0,15.152,0,-63.131,-48.145,21.009
32,117,3.2e+07,85,3.5,27,32,11.111,1,0,12.222,15,3.8462,24,-56.777,-58.628,28.094
64,59,6.4e+07,100,-4,52,22,11.864,0,2,0,0,11.765,3,-82.712,-52.185,18.181
64,59,6.4e+07,105,-1,37,7,11.864,0,3,0,0,16.667,0,-72.665,-51.045,20.015
32,117,3.2e+07,55,-3.5,23,36,11.111,4,2,10.638,4,9.0909,4,-77.411,-65.639,31.86
32,117,3.2e+07,115,-2,51,8,11.111,3,3,10.606,3,10,3,-72.251,-51.778,19.739
96,45,9.6e+07,70,-3,27,4,13.333,0,0,5.5556,17,15.385,12,-82.634,-57.324,24.311
32,117,3.2e+07,50,-3.5,89,30,10.256,2,2,7.1429,2,10.227,4,-77.417,-66.852,32.987
96,45,9.6e+07,65,1.5,31,8,13.333,3,0,21.429,0,6.6667,20,-68.071,-58.494,29.539
32,117,3.2e+07,110,1.5,9,50,11.111,3,0,11.111,11,0,0,-62.644,-52.916,23.976
64,59,6.4e+07,55,0.5,44,14,11.864,0,1,0,0,13.953,3,-69.699,-62.629,32.35
32,117,3.2e+07,70,0,18,41,11.111,2,4,8.0808,0,23.529,1,-64.627,-62.095,30.169
32,117,3.2e+07,115,-2,70,11,11.111,3,2,10.638,6,10.145,2,-72.103,-51.778,19.737
64,59,6.4e+07,105,4,33,3,11.864,3,1,15.385,3,6.25,11,-58.486,-51.045,24.325
32,117,3.2e+07,60,0,39,20,11.111,1,5,6.4103,2,18.421,3,-66.236,-64.445,32.239
64,59,6.4e+07,105,0.5,20,10,10.169,1,1,10.256,11,5.2632,9,-69.388,-51.045,21.481
96,45,9.6e+07,100,-5,2,21,13.333,2,0,11.628,2,0,0,-88.129,-50.424,15.423
64,59,6.4e+07,85,2.5,31,1,11.864,1,1,10.714,7,10,2,-63.073,-55.618,27.4
32,117,3.2e+07,50,2,27,32,11.111,0,2,11.111,31,7.6923,9,-61.707,-66.852,32.548
32,117,3.2e+07,70,-5,6,53,11.111,1,1,9.9099,13,20,1,-81.555,-62.095,27.046
64,59,6.4e+07,120,0,45,15,11.864,2,0,14.286,10,9.0909,17,-70.874,-47.63,17.609
96,45,9.6e+07,60,-2,17,6,13.333,1,1,14.286,10,6.25,1,-79.323,-59.674,27.627
32,117,3.2e+07,65,-4.5,14,45,11.111,3,3,8.7379,11,23.077,0,-78.851,-63.265,28.646
32,117,3.2e+07,55,-1.5,5,54,11.111,4,0,10.714,9,0,0,-71.967,-65.639,33.23
32,117,3.2e+07,120,4,60,1,11.111,4,0,17.544,5,3.3898,52,-54.426,-50.64,23.123
64,59,6.4e+07,110,4,24,6,11.864,0,1,8.5714,13,13.043,0,-57.842,-49.905,23.258
96,45,9.6e+07,105,-3.5,4,19,13.333,3,0,12.195,0,0,0,-82.733,-49.284,15.782
64,59,6.4e+07,85,-3.5,2,28,11.864,0,0,10.526,17,0,0,-81.595,-55.618,22.107
96,45,9.6e+07,105,-3,33,10,13.333,4,1,33.333,1,3.125,6,-81.623,-49.284,16.281
96,45,9.6e+07,80,5,45,22,13.333,0,4,0,0,11.364,1,-57.975,-55.008,28.232
96,45,9.6e+07,110,1.5,41,18,13.333,1,2,25,3,10,6,-68.628,-48.145,19.606
64,59,6.4e+07,70,-3,34,4,11.864,2,0,16,2,6.0606,19,-79.686,-59.085,26.047
32,117,3.2e+07,120,-3,78,19,11.111,3,3,10.256,5,10.39,7,-75.387,-50.64,17.626
64,59,6.4e+07,55,4.5,12,18,11.864,4,0,12.766,4,0,0,-57.48,-62.629,30.822
32,117,3.2e+07,75,2.5,73,14,11.111,2,2,9.0909,2,11.111,12,-59.092,-60.934,29.406
32,117,3.2e+07,95,2,30,29,10.256,4,2,10.345,0,6.8966,1,-58.803,-56.337,26.387
32,117,3.2e+07,50,4.5,30,29,11.111,0,2,11.494,33,6.8966,11,-54.263,-66.852,28.53
64,59,6.4e+07,105,-1,43,13,11.864,2,0,18.75,1,7.1429,16,-73.361,-51.045,20.019
32,117,3.2e+07,65,-4,13,46,11.111,1,1,10.577,4,8.3333,3,-78.882,-63.265,29.147
64,59,6.4e+07,70,-4,23,7,11.864,1,0,8.3333,4,13.636,13,-82.894,-59.085,25.067
96,45,9.6e+07,75,5,8,15,11.111,1,0,10.811,9,0,0,-58.616,-56.163,29.208
32,117,3.2e+07,120,2.5,79,20,11.111,1,3,10.526,19,10.256,10,-59.3,-50.64,22.586
32,117,3.2e+07,110,-1.5,48,11,11.111,1,4,4.3478,3,19.149,4,-70.814,-52.916,21.346
64,59,6.4e+07,110,-5,46,16,11.864,1,2,7.6923,4,11.111,1,-85.203,-49.905,14.904
96,45,9.6e+07,100,-2.5,24,1,13.333,2,1,14.286,8,8.6957,0,-79.897,-50.424,17.919
32,117,3.2e+07,85,-3,54,5,11.111,1,1,12.698,15,7.5472,18,-76.227,-58.628,25.553
96,45,9.6e+07,55,-2.5,19,4,13.333,2,1,7.6923,0,16.667,10,-80.277,-60.868,28.318
96,45,9.6e+07,100,0,28,5,13.333,1,3,5.8824,3,14.815,0,-72.05,-50.424,20.394
32,117,3.2e+07,95,-2,89,30,11.111,1,4,7.1429,2,11.364,4,-72.101,-56.337,24.224
32,117,3.2e+07,110,-0.5,83,24,11.111,2,3,8.8235,13,10.976,4,-68.122,-52.916,22.287
96,45,9.6e+07,60,5,4,19,13.333,2,0,12.195,9,0,0,-58.751,-59.674,31.177
32,117,3.2e+07,55,-2.5,61,2,11.111,5,1,10.714,6,10,6,-74.425,-65.639,32.6
96,45,9.6e+07,95,3.5,16,7,13.333,1,0,17.241,10,0,0,-62.967,-51.566,24.762
96,45,9.6e+07,70,-4.5,43,20,13.333,0,2,0,0,11.905,5,-86.954,-57.324,22.819
64,59,6.4e+07,70,1,30,0,11.864,2,2,13.793,7,6.8966,4,-67.68,-59.085,29.523
32,117,3.2e+07,95,-3.5,7,52,11.111,0,0,10.909,30,0,0,-77.854,-56.337,22.807
96,45,9.6e+07,60,4,16,7,13.333,1,1,13.793,4,6.6667,10,-61.64,-59.674,31.536
64,59,6.4e+07,60,-5,40,10,11.864,0,2,0,0,15.385,2,-85.895,-61.435,26.419
64,59,6.4e+07,115,2,57,27,11.864,0,1,0,0,10.714,1,-64.468,-48.767,20.652
64,59,6.4e+07,70,0,8,22,11.864,2,2,7.8431,3,28.571,2,-70.268,-59.085,28.766
64,59,6.4e+07,75,4,3,27,11.864,3,0,10.714,1,0,0,-58.354,-57.924,29.123
32,117,3.2e+07,70,2,106,47,11.111,0,3,0,0,11.429,3,-60.773,-62.095,30.374
96,45,9.6e+07,55,3,3,20,11.111,1,1,7.1429,7,50,0,-63.947,-60.868,32.13
64,59,6.4e+07,80,3,4,26,11.864,0,0,10.909,25,0,0,-62.13,-56.768,28.659
32,117,3.2e+07,120,-0.5,28,31,11.111,4,2,11.236,7,7.4074,4,-67.786,-50.64,20.057
96,45,9.6e+07,65,0.5,11,12,13.333,0,2,8.8235,19,20,4,-72.007,-58.494,28.804
64,59,6.4e+07,50,3,50,20,11.864,0,1,0,0,12.245,3,-62.402,-63.842,33.052
64,59,6.4e+07,55,-0.5,36,6,11.864,0,1,8.6957,14,11.429,0,-71.847,-62.629,31.638
96,45,9.6e+07,75,-2,1,22,13.333,1,0,11.364,7,0,0,-79.577,-56.163,24.143
96,45,9.6e+07,65,0.5,3,20,13.333,1,0,11.905,2,0,0,-71.977,-58.494,28.803
64,59,6.4e+07,110,-3.5,1,29,11.864,2,0,10.345,2,0,0,-81.006,-49.905,16.402
64,59,6.4e+07,110,2.5,5,25,11.864,0,1,9.2593,30,25,0,-62.455,-49.905,22.17
32,117,3.2e+07,105,-0.5,58,1,11.111,3,0,13.559,2,7.0175,24,-68.05,-54.055,23.385
32,117,3.2e+07,70,-3.5,8,51,11.111,5,2,9.1743,7,28.571,1,-76.467,-62.095,28.439
32,117,3.2e+07,55,-3,54,5,11.111,3,3,6.3492,7,15.094,5,-75.923,-65.639,32.25
32,117,3.2e+07,60,-4,52,7,11.111,1,2,10.769,0,9.8039,2,-77.457,-64.445,30.233
64,59,6.4e+07,90,-2.5,40,10,11.864,2,1,15.789,4,7.6923,4,-78.042,-54.471,21.952
96,45,9.6e+07,55,-2,24,1,13.333,2,1,14.286,6,8.6957,5,-79.651,-60.868,28.811
64,59,6.4e+07,90,0.5,36,6,11.864,2,0,13.043,5,8.5714,15,-69.263,-54.471,24.829
96,45,9.6e+07,90,2,5,18,13.333,3,0,12.5,3,0,0,-67.176,-52.71,24.558
96,45,9.6e+07,90,-4,16,7,13.333,3,1,13.793,0,6.6667,6,-84.339,-52.71,18.707
32,117,3.2e+07,115,-2.5,63,4,11.111,4,3,9.2593,0,11.29,5,-72.111,-51.778,19.238
32,117,3.2e+07,75,-4.5,81,22,11.111,2,1,8.3333,5,11.25,11,-80.513,-60.934,26.386
96,45,9.6e+07,50,1,28,5,13.333,1,2,5.8824,6,14.815,1,-70.296,-62.081,32.471
64,59,6.4e+07,85,-0.5,9,21,11.864,0,2,8,18,25,2,-71.998,-55.618,25.019
96,45,9.6e+07,90,0.5,12,11,13.333,0,1,12.121,14,9.0909,10,-71.956,-52.71,23.159
64,59,6.4e+07,60,-3,38,8,10.169,2,1,19.048,1,2.7027,1,-79.25,-61.435,28.363
32,117,3.2e+07,115,2.5,101,42,11.111,4,2,25,1,8,9,-58.442,-51.778,23.43
64,59,6.4e+07,105,-4,12,18,11.864,1,1,10.638,5,9.0909,7,-82.75,-51.045,17.042
96,45,9.6e+07,80,1.5,10,13,13.333,0,1,11.429,21,11.111,4,-68.946,-55.008,26.336
64,59,6.4e+07,100,0.5,50,20,11.864,1,1,11.111,7,10.204,10,-69.367,-52.185,22.603
32,117,3.2e+07,85,5,95,36,11.111,2,0,9.0909,15,10.638,26,-52.25,-58.628,26.35
64,59,6.4e+07,115,0.5,23,7,11.864,0,3,5.5556,31,18.182,4,-69.063,-48.767,19.227
64,59,6.4e+07,50,-2.5,58,28,11.864,0,1,0,0,10.526,5,-78.916,-63.842,31.209
64,59,6.4e+07,65,1,5,25,11.864,0,0,11.111,27,0,0,-68.306,-60.254,30.623
32,117,3.2e+07,80,4,110,51,10.256,0,2,0,0,10.092,8,-55.27,-59.779,27.953
64,59,6.4e+07,65,4,6,24,11.864,1,1,9.434,6,20,0,-58.057,-60.254,30.008
32,117,3.2e+07,65,-4,41,18,11.111,1,1,11.842,20,7.5,21,-79.482,-63.265,29.162
32,117,3.2e+07,55,2,53,6,11.111,1,3,9.375,16,11.538,15,-61.429,-65.639,32.032
96,45,9.6e+07,120,-4.5,15,8,13.333,1,1,10,11,14.286,0,-85.931,-45.869,11.368
64,59,6.4e+07,115,1,42,12,11.864,1,0,17.647,7,7.3171,17,-67.78,-48.767,19.713
32,117,3.2e+07,120,3.5,2,57,11.111,3,0,10.435,0,0,0,-55.06,-50.64,22.8
96,45,9.6e+07,80,-2.5,32,9,13.333,2,2,23.077,2,6.4516,3,-80.431,-55.008,22.495
64,59,6.4e+07,95,1.5,36,6,11.864,2,1,8.6957,1,11.429,5,-65.731,-53.327,24.584
64,59,6.4e+07,70,3,11,19,11.864,1,4,4.1667,10,40,0,-60.479,-59.085,29.716
32,117,3.2e+07,75,3.5,44,15,11.111,1,1,9.589,0,11.628,1,-54.599,-60.934,27.191
64,59,6.4e+07,60,3.5,42,12,10.169,1,1,5.8824,9,9.7561,11,-60.754,-61.435,31.571
64,59,6.4e+07,90,-3.5,51,21,11.864,1,2,12.5,2,10,2,-80.839,-54.471,20.961
96,45,9.6e+07,75,-5,12,11,13.333,0,2,9.0909,12,18.182,9,-88.478,-56.163,21.16
64,59,6.4e+07,75,-2,45,15,11.864,2,2,21.429,4,6.8182,9,-76.669,-57.924,25.866
32,117,3.2e+07,95,-4,66,7,11.111,1,0,9.8039,15,10.769,23,-79.187,-56.337,22.315
64,59,6.4e+07,85,0,12,18,11.864,1,2,8.5106,8,18.182,5,-70.747,-55.618,25.487
64,59,6.4e+07,75,3.5,24,6,11.864,2,0,14.286,1,4.3478,14,-59.712,-57.924,29.216
64,59,6.4e+07,100,3,7,23,11.864,1,0,11.538,2,0,0,-61.647,-52.185,24.719
32,117,3.2e+07,100,2,86,27,10.256,3,3,12.903,7,8.2353,7,-60.575,-55.195,26.09
64,59,6.4e+07,115,-4.5,36,6,11.864,1,2,4.3478,4,14.286,1,-83.582,-48.767,14.266
64,59,6.4e+07,85,-4,39,9,11.864,1,1,15,7,7.8947,3,-82.684,-55.618,21.609
96,45,9.6e+07,75,-4,22,1,13.333,3,0,21.739,4,0,0,-85.259,-56.163,22.157
64,59,6.4e+07,50,1,42,12,10.169,1,0,5.8824,9,9.7561,12,-68.481,-63.842,33.559
96,45,9.6e+07,70,-3,17,6,13.333,0,1,14.286,12,6.25,3,-82.405,-57.324,24.311
96,45,9.6e+07,100,5,4,19,13.333,4,1,9.7561,0,33.333,1,-56.957,-50.424,24.553
32,117,3.2e+07,65,4,116,57,10.256,0,2,0,0,9.5652,6,-55.355,-63.265,28.704
32,117,3.2e+07,70,4.5,77,18,11.111,4,3,12.5,6,9.2105,1,-52.256,-62.095,26.327
96,45,9.6e+07,100,-2,40,17,13.333,1,1,20,0,10.256,3,-78.384,-50.424,18.417
64,59,6.4e+07,105,-4.5,8,22,11.864,1,2,7.8431,7,28.571,2,-83.921,-51.045,16.542
96,45,9.6e+07,70,-1.5,8,15,13.333,4,0,13.514,2,0,0,-77.566,-57.324,25.783
32,117,3.2e+07,55,4,41,18,11.111,1,5,6.5789,12,17.5,10,-55.167,-65.639,28.794
96,45,9.6e+07,65,0.5,39,16,13.333,2,0,33.333,0,7.8947,12,-71.013,-58.494,28.757
32,117,3.2e+07,105,1.5,31,28,11.111,3,3,10.465,6,10,0,-60.695,-54.055,24.703
32,117,3.2e+07,55,2,9,50,11.111,3,0,11.111,6,0,0,-61.438,-65.639,32.039
64,59,6.4e+07,50,1.5,58,28,10.169,0,2,0,0,8.7719,0,-65.685,-63.842,33.156
32,117,3.2e+07,90,0,84,25,11.111,4,0,15.152,0,8.4337,57,-65.15,-57.481,26.796
64,59,6.4e+07,55,-4,26,4,11.864,1,2,9.0909,4,12,9,-83.051,-62.629,28.59
32,117,3.2e+07,75,-1.5,52,7,11.111,3,3,10.769,2,9.8039,2,-70.607,-60.934,28.989
32,117,3.2e+07,55,-0.5,92,33,11.111,0,3,0,0,13.187,17,-69.063,-65.639,33.512
96,45,9.6e+07,100,0,41,18,13.333,1,2,25,0,10,0,-71.673,-50.424,20.392
32,117,3.2e+07,120,2.5,47,12,11.111,5,1,14.286,0,4.3478,15,-57.669,-50.64,22.355
32,117,3.2e+07,75,-1.5,13,46,11.111,2,1,10.577,2,8.3333,10,-71.285,-60.934,29.051
64,59,6.4e+07,100,4,32,2,11.864,2,0,18.519,0,3.2258,24,-57.631,-52.185,25.095
96,45,9.6e+07,120,5,23,0,13.333,1,3,9.0909,10,13.636,7,-58.231,-45.869,20.624
96,45,9.6e+07,70,3,24,1,13.333,0,3,4.7619,19,17.391,3,-64.348,-57.324,29.538
32,117,3.2e+07,115,1,35,24,11.111,3,1,12.195,3,5.8824,4,-63.422,-51.778,22.49
96,45,9.6e+07,70,-4,6,17,13.333,2,0,12.821,4,0,0,-85.457,-57.324,23.317
32,117,3.2e+07,105,3.5,57,2,11.111,4,3,11.667,11,8.9286,8,-56.154,-54.055,25.469
32,117,3.2e+07,75,5,76,17,11.111,1,3,9.7561,13,10.667,12,-52.056,-60.934,26.527
64,59,6.4e+07,115,-2,12,18,11.864,2,2,8.5106,2,18.182,3,-76.271,-48.767,16.76
32,117,3.2e+07,110,-5,11,48,11.111,2,0,11.321,12,0,0,-82.238,-52.916,17.911
96,45,9.6e+07,55,1.5,27,4,13.333,2,2,11.111,8,11.538,4,-69.092,-60.868,31.759
64,59,6.4e+07,85,-2,6,24,11.864,3,0,11.321,3,0,0,-76.627,-55.618,23.584
32,117,3.2e+07,120,1.5,37,22,11.111,2,2,8.75,21,13.889,3,-62.013,-50.64,21.835
32,117,3.2e+07,85,-3.5,111,52,11.111,0,3,0,0,10.909,4,-77.509,-58.628,25.072
64,59,6.4e+07,110,-4,14,16,11.864,1,1,11.111,3,7.6923,10,-82.691,-49.905,15.903
32,117,3.2e+07,95,-0.5,39,20,11.111,2,3,7.6923,15,15.789,9,-68.392,-56.337,25.575
96,45,9.6e+07,60,2.5,25,2,13.333,4,1,20,0,4.1667,6,-64.986,-59.674,31.053
32,117,3.2e+07,90,-1,78,19,11.111,1,2,5.1282,19,12.987,2,-69.534,-57.481,26.219
32,117,3.2e+07,55,-4.5,80,21,11.111,1,0,16.216,7,7.5949,25,-80.936,-65.639,31.013
64,59,6.4e+07,50,3,36,6,11.864,1,1,13.043,0,8.5714,1,-61.072,-63.842,32.229
32,117,3.2e+07,85,-5,10,49,11.111,2,2,9.3458,1,22.222,4,-81.041,-58.628,23.603
64,59,6.4e+07,85,-4.5,35,5,10.169,1,2,8.3333,6,8.8235,3,-84.135,-55.618,21.112
64,59,6.4e+07,85,0,53,23,11.864,0,2,0,0,11.538,1,-70.338,-55.618,25.474
96,45,9.6e+07,95,3.5,18,5,13.333,2,1,11.111,3,11.765,11,-62.706,-51.566,24.744
96,45,9.6e+07,90,-3.5,8,15,13.333,1,1,10.811,7,14.286,1,-83.502,-52.71,19.207
32,117,3.2e+07,50,-2.5,65,6,11.111,3,2,9.6154,9,10.938,3,-74.489,-66.852,33.662
32,117,3.2e+07,115,0.5,12,47,11.111,3,1,10.476,6,9.0909,3,-65.045,-51.778,22.078
32,117,3.2e+07,110,-1.5,49,10,11.111,1,4,7.3529,16,14.583,5,-71.092,-52.916,21.35
96,45,9.6e+07,75,4.5,40,17,13.333,0,2,0,0,12.821,1,-59.533,-56.163,29.018
32,117,3.2e+07,115,2.5,8,51,11.111,2,0,11.009,19,0,0,-59.748,-51.778,23.635
64,59,6.4e+07,80,3.5,18,12,11.864,2,0,14.634,4,0,0,-60.285,-56.768,28.67
32,117,3.2e+07,100,-1,104,45,11.111,1,4,7.6923,9,10.68,3,-69.272,-55.195,24.029
96,45,9.6e+07,95,0,10,13,13.333,3,1,11.429,3,11.111,1,-72.625,-51.566,21.532
96,45,9.6e+07,70,-3,17,6,11.111,1,1,10.714,9,6.25,0,-81.685,-57.324,24.308
64,59,6.4e+07,115,1.5,26,4,11.864,2,0,12.121,2,8,18,-66.028,-48.767,20.186
32,117,3.2e+07,55,4,74,15,11.111,1,1,9.3023,6,10.959,6,-55.282,-65.639,28.9
32,117,3.2e+07,50,3.5,72,13,11.111,1,3,8.8889,1,11.268,1,-55.648,-66.852,28.831
32,117,3.2e+07,100,-4.5,20,39,11.111,1,1,11.34,4,5.2632,11,-80.436,-55.195,20.682
32,117,3.2e+07,110,4.5,60,1,10.256,5,0,12.281,0,6.7797,26,-51.683,-52.916,23.745
32,117,3.2e+07,60,1,10,49,11.111,2,1,10.28,7,11.111,8,-64.241,-64.445,32.331
32,117,3.2e+07,100,3.5,28,31,11.111,4,2,11.236,8,7.4074,4,-56.082,-55.195,26.106
64,59,6.4e+07,65,0.5,34,4,11.864,1,1,8,5,12.121,3,-69.284,-60.254,30.243
64,59,6.4e+07,65,-0.5,42,12,11.864,2,0,23.529,4,4.878,14,-72.381,-60.254,29.496
96,45,9.6e+07,120,-3.5,20,3,13.333,2,0,16,4,5.2632,15,-83.745,-45.869,12.368
64,59,6.4e+07,65,4.5,7,23,11.864,1,0,11.538,11,0,0,-57.653,-60.254,30.251
